Rho,Potential
-2.9264632316158083,12.79374119337034
-2.916458229114557,13.6439383676842
-2.9064532266133067,14.55128132624466
-2.8964482241120564,15.519598940376602
-2.886443221610806,16.552968366045633
-2.8764382191095548,17.655729751270744
-2.8664332166083044,18.83250162454925
-2.856428214107054,20.088196970572195
-2.846423211605803,21.428039995596713
-2.8364182091045524,22.857583580288136
-2.826413206603302,24.382727412567927
-2.816408204102051,26.009736786939644
-2.8064032016008005,27.74526204984561
-2.79639819909955,29.59635866274673
-2.7863931965982998,31.570507845741606
-2.7763881940970485,33.675637754571966
-2.766383191595798,35.92014513270862
-2.756378189094548,38.31291736780669
-2.7463731865932965,40.86335486805951
-2.736368184092046,43.58139365881419
-2.726363181590796,46.477528083146275
-2.7163581790895446,49.56283347185898
-2.706353176588294,52.84898862852568
-2.696348174087044,56.34829795368424
-2.6863431715857935,60.07371300905905
-2.6763381690845423,64.03885329776286
-2.666333166583292,68.25802600977113
-2.6563281640820415,72.74624445364094
-2.6463231615807903,77.51924486548488
-2.63631815907954,82.59350125474714
-2.6263131565782896,87.98623791347394
-2.6163081540770383,93.71543918169776
-2.606303151575788,99.79985602654615
-2.5962981490745376,106.25900895698341
-2.5862931465732872,113.11318676007714
-2.576288144072036,120.38344050879792
-2.5662831415707856,128.09157225607416
-2.5562781390695353,136.26011779577723
-2.546273136568284,144.9123228391002
-2.5362681340670337,154.07211192528976
-2.5262631315657833,163.76404935965613
-2.516258129064532,174.01329145022527
-2.5062531265632817,184.8455292983781
-2.4962481240620313,196.28692138946414
-2.486243121560781,208.36401522789538
-2.4762381190595297,221.10365726902936
-2.4662331165582794,234.5328904185167
-2.456228114057029,248.6788384002389
-2.4462231115557778,263.56857633793953
-2.4362181090545274,279.22898695466864
-2.426213106553277,295.6866018696865
-2.416208104052026,312.967427565905
-2.4062031015507754,331.0967557136614
-2.396198099049525,350.0989576698025
-2.3861930965482747,369.99726312568237
-2.3761880940470235,390.813523054544
-2.366183091545773,412.56795730841003
-2.3561780890445227,435.2788874369464
-2.3461730865432715,458.96245554576797
-2.336168084042021,483.6323302781799
-2.326163081540771,509.29940129143483
-2.3161580790395195,535.9714639037189
-2.306153076538269,563.6528959092105
-2.296148074037019,592.3443288917892
-2.2861430715357685,622.0423167094729
-2.276138069034517,652.7390041664398
-2.266133066533267,684.4217992317864
-2.2561280640320165,717.073052497785
-2.2461230615307652,750.6697478875881
-2.236118059029515,785.1832089160766
-2.2261130565282645,820.5788250686799
-2.216108054027014,856.8158030830432
-2.206103051525763,893.8469480884794
-2.1960980490245126,931.6184796683752
-2.186093046523262,970.0698879529606
-2.176088044022011,1009.1338348144636
-2.1660830415207606,1048.7361051165556
-2.1560780390195102,1088.795612757455
-2.146073036518259,1129.2244659354544
-2.1360680340170086,1169.9280956529471
-2.1260630315157583,1210.8054509575315
-2.116058029014508,1251.7492637963094
-2.1060530265132567,1292.6463856342516
-2.0960480240120063,1333.3781971640703
-2.086043021510756,1373.8210915208638
-2.0760380190095047,1413.847030420049
-2.0660330165082543,1453.3241715750576
-2.056028014007004,1492.117564637457
-2.0460230115057527,1530.0899117551714
-2.0360180090045024,1567.1023876848146
-2.026013006503252,1603.0155132448226
-2.0160080040020016,1637.690074780358
-2.0060030015007504,1670.9880812550618
-1.9959979989994991,1702.7737496128839
-1.9859929964982488,1732.914508190953
-1.9759879939969984,1761.2820072358618
-1.965982991495748,1787.7531250022719
-1.9559779889944977,1812.2109575144923
-1.9459729864932473,1834.5457798650468
-1.935967983991997,1854.6559669210242
-1.9259629814907449,1872.4488615183473
-1.9159579789894945,1887.8415786484109
-1.9059529764882441,1900.7617347796222
-1.8959479739869938,1911.1480923010272
-1.8859429714857434,1918.9511101142741
-1.875937968984493,1924.13339261629
-1.8659329664832427,1926.6700306867167
-1.8559279639819906,1926.5488297948448
-1.8459229614807402,1923.7704219411528
-1.8359179589794898,1918.3482598167632
-1.8259129564782395,1910.3084932650672
-1.8159079539769891,1899.6897298294166
-1.8059029514757388,1886.5426828335512
-1.7958979489744866,1870.9297120333288
-1.7858929464732363,1852.9242633677159
-1.775887943971986,1832.6102156941786
-1.7658829414707355,1810.0811435932455
-1.7558779389694852,1785.4395063475563
-1.7458729364682348,1758.7957740253405
-1.7358679339669845,1730.2675022154015
-1.7258629314657323,1699.978367363974
-1.715857928964482,1668.0571748515858
-1.7058529264632316,1634.6368519244834
-1.6958479239619813,1599.8534373690632
-1.685842921460731,1563.8450794010514
-1.6758379189594805,1526.7510526518547
-1.6658329164582302,1488.7108043913624
-1.655827913956978,1449.863039252434
-1.6458229114557277,1410.344850741118
-1.6358179089544773,1370.2909067533028
-1.625812906453227,1329.8326951990152
-1.6158079039519766,1289.0978346834602
-1.6058029014507262,1248.20945403505
-1.595797898949474,1207.285643325778
-1.5857928964482237,1166.438977919941
-1.5757878939469734,1125.7761160310426
-1.565782891445723,1085.3974692795634
-1.5557778889444727,1045.3969448384735
-1.5457728864432223,1005.8617569395014
-1.535767883941972,966.872304797785
-1.5257628814407198,928.502113400499
-1.5157578789394694,890.8178330979317
-1.505752876438219,853.879293532907
-1.4957478739369687,817.7396071439617
-1.4857428714357184,782.4453172744114
-1.475737868934468,748.0365858080022
-1.4657328664332177,714.5474152246702
-1.4557278639319655,682.0059000190312
-1.4457228614307152,650.4345025410772
-1.4357178589294648,619.8503484936174
-1.4257128564282144,590.265537545811
-1.415707853926964,561.6874647867613
-1.4057028514257137,534.1191490394581
-1.3956978489244634,507.5595643747137
-1.3856928464232112,482.0039714993384
-1.3756878439219609,457.44424603575214
-1.3656828414207105,433.8692010547415
-1.3556778389194601,411.2649015641765
-1.3456728364182098,389.61496898857047
-1.3356678339169594,368.9008739940273
-1.3256628314157073,349.10221631672215
-1.315657828914457,330.1969905380532
-1.3056528264132066,312.16183701409204
-1.2956478239119562,294.97227740981054
-1.2856428214107058,278.6029345085828
-1.2756378189094555,263.0277361649088
-1.2656328164082051,248.22010344292673
-1.255627813906953,234.15312313576126
-1.2456228114057026,220.79970499187988
-1.2356178089044523,208.132724085337
-1.225612806403202,196.1251488584802
-1.2156078039019516,184.7501554394418
-1.2056028014007012,173.98122889425352
-1.1955977988994508,163.79225211598708
-1.1855927963981987,154.15758308252444
-1.1755877938969483,145.0521212318415
-1.165582791395698,136.45136371046584
-1.1555777888944476,128.33145224853223
-1.1455727863931973,120.66921140474957
-1.135567783891947,113.44217890798502
-1.1255627813906948,106.6286288001461
-1.1155577788894444,100.2075880586315
-1.105552776388194,94.15884734678745
-1.0955477738869437,88.46296650843999
-1.0855427713856933,83.1012753883336
-1.075537768884443,78.05587052497816
-1.0655327663831926,73.30960822646855
-1.0555277638819405,68.84609450386431
-1.0455227613806901,64.64967230107251
-1.0355177588794398,60.70540642523011
-1.0255127563781894,56.99906654766714
-1.015507753876939,53.5171086127772
-1.0055027513756887,50.24665496082258
-0.9954977488744383,47.175473440901214
-0.9854927463731862,44.29195576214483
-0.9754877438719358,41.58509530474231
-0.9654827413706855,39.04446458760757
-0.9554777388694351,36.66019256648221
-0.9454727363681847,34.422941914898686
-0.9354677338669344,32.32388642075433
-0.9254627313656822,30.354688613176847
-0.9154577288644319,28.507477717846687
-0.9054527263631815,26.774828023911724
-0.8954477238619312,25.149737732021716
-0.8854427213606808,23.625608340717193
-0.8754377188594304,22.196224617385273
-0.8654327163581801,20.855735190127906
-0.855427713856928,19.5986337881207
-0.8454227113556776,18.419741150272394
-0.8354177088544272,17.314187615157305
-0.8254127063531769,16.27739639921464
-0.8154077038519265,15.30506756499829
-0.8054027013506762,14.393162676770151
-0.7953976988494258,13.537890136879344
-0.7853926963481737,12.73569119310074
-0.7753876938469233,11.98322660436494
-0.7653826913456729,11.277363950033537
-0.7553776888444226,10.615165566024793
-0.7453726863431722,9.993877089607986
-0.7353676838419219,9.410916593537534
-0.7253626813406697,8.863864289335805
-0.7153576788394194,8.350452778930327
-0.705352676338169,7.868557833466764
-0.6953476738369186,7.41618967793306
-0.6853426713356683,6.991484760203887
-0.6753376688344179,6.592697983236002
-0.6653326663331676,6.2181953793838005
-0.6553276638319154,5.866447206145409
-0.6453226613306651,5.536021443075042
-0.6353176588294147,5.225577670089239
-0.6253126563281644,4.933861307945322
-0.615307653826914,4.659698202260041
-0.6053026513256636,4.4019895330616485
-0.5952976488244133,4.159707032516524
-0.5852926463231611,3.9318884941347285
-0.5752876438219108,3.7176335574316464
-0.5652826413206604,3.516099752697333
-0.5552776388194101,3.3264987911994672
-0.5452726363181597,3.1480930868118313
-0.5352676338169093,2.9801924957175796
-0.525262631315659,2.8221512614809274
-0.5152576288144068,2.673365153409829
-0.5052526263131565,2.5332687867444226
-0.4952476238119061,2.4013331137990366
-0.48524262131065576,2.277063075760125
-0.4752376188094054,2.1599954053947235
-0.46523261630815504,2.049696571456809
-0.4552276138069029,1.945760856089356
-0.44522261130565255,1.8478085570093232
-0.4352176088044022,1.755484306729987
-0.42521260630315183,1.6684555015223457
-0.41520760380190147,1.586410833242074
-0.4052026013006511,1.509058917553846
-0.39519759879940075,1.4361270124697887
-0.3851925962981486,1.367359821484168
-0.37518759379689826,1.3025183759331684
-0.3651825912956479,1.2413789915366686
-0.35517758879439754,1.183732294390233
-0.3451725862931472,1.1293823119689839
-0.3351675837918968,1.0781456249831136
-0.32516258129064646,1.029850576187014
-0.3151575787893943,0.9843365324916341
-0.30515257628814396,0.9414531969631997
-0.2951475737868936,0.9010599675114808
-0.28514257128564324,0.8630253392785462
-0.2751375687843929,0.8272263479340671
-0.2651325662831425,0.7935480512675227
-0.2551275637818904,0.7618830466408332
-0.24512256128064003,0.7321310220281585
-0.23511755877938967,0.7041983385230246
-0.2251125562781393,0.6779976423376315
-0.21510755377688895,0.6534475044550875
-0.2051025512756386,0.6304720862234736
-0.19509754877438823,0.6090008293012358
-0.1850925462731361,0.5889681684769891
-0.17508754377188573,0.5703132659939726
-0.16508254127063537,0.5529797661102324
-0.15507753876938501,0.5369155687210831
-0.14507253626813466,0.5220726209602172
-0.1350675337668843,0.508406725781066
-0.12506253126563394,0.4958773666004906
-0.1150575287643818,0.48444754716324673
-0.10505252626313144,0.47408364585823115
-0.09504752376188108,0.46475528378633235
-0.08504252126063072,0.45643520594561376
-0.07503751875938036,0.44909917496215496
-0.06503251625813,0.442725876855132
-0.055027513756877866,0.4372968383823856
-0.045022511255627506,0.43279635556838014
-0.03501750875437715,0.4292114330701868
-0.025012506253126787,0.42653173408930606
-0.015007503751876428,0.4247495405878775
-0.005002501250626068,0.4238597236174834
0.005002501250624292,0.4238597236174831
0.015007503751876428,0.4247495405878774
0.025012506253126787,0.4265317340893059
0.03501750875437715,0.42921143307018667
0.045022511255627506,0.43279635556838014
0.055027513756877866,0.4372968383823857
0.06503251625812823,0.44272587685513154
0.07503751875937859,0.4490991749621537
0.08504252126063072,0.45643520594561376
0.09504752376188108,0.4647552837863325
0.10505252626313144,0.474083645858231
0.1150575287643818,0.4844475471632467
0.12506253126563216,0.4958773666004882
0.13506753376688252,0.508406725781064
0.14507253626813466,0.5220726209602171
0.15507753876938501,0.5369155687210833
0.16508254127063537,0.5529797661102324
0.17508754377188573,0.5703132659939723
0.1850925462731361,0.5889681684769891
0.19509754877438645,0.609000829301232
0.2051025512756368,0.6304720862234702
0.21510755377688895,0.6534475044550877
0.2251125562781393,0.6779976423376318
0.23511755877938967,0.7041983385230245
0.24512256128064003,0.7321310220281585
0.2551275637818904,0.761883046640833
0.26513256628314075,0.7935480512675174
0.2751375687843911,0.8272263479340622
0.28514257128564324,0.8630253392785461
0.2951475737868936,0.9010599675114804
0.30515257628814396,0.9414531969631996
0.3151575787893943,0.9843365324916341
0.3251625812906447,1.0298505761870056
0.33516758379189504,1.0781456249831052
0.3451725862931454,1.1293823119689754
0.35517758879439754,1.183732294390233
0.3651825912956479,1.2413789915366686
0.37518759379689826,1.3025183759331684
0.3851925962981486,1.3673598214841685
0.395197598799399,1.4361270124697756
0.40520260130064933,1.5090589175538351
0.41520760380190147,1.5864108332420745
0.42521260630315183,1.6684555015223457
0.4352176088044022,1.7554843067299868
0.44522261130565255,1.8478085570093237
0.4552276138069029,1.9457608560893558
0.46523261630815327,2.049696571456787
0.47523761880940363,2.159995405394708
0.48524262131065576,2.2770630757601253
0.4952476238119061,2.401333113799037
0.5052526263131565,2.533268786744422
0.5152576288144068,2.6733651534098293
0.5252626313156572,2.8221512614809012
0.5352676338169076,2.9801924957175525
0.5452726363181579,3.148093086811801
0.5552776388194101,3.326498791199467
0.5652826413206604,3.5160997526973334
0.5752876438219108,3.7176335574316464
0.5852926463231611,3.9318884941347294
0.5952976488244115,4.159707032516488
0.6053026513256619,4.4019895330616094
0.615307653826914,4.659698202260043
0.6253126563281644,4.933861307945324
0.6353176588294147,5.2255776700892405
0.6453226613306651,5.536021443075044
0.6553276638319154,5.8664472061454065
0.6653326663331658,6.218195379383746
0.6753376688344161,6.592697983235942
0.6853426713356683,6.991484760203886
0.6953476738369186,7.4161896779330565
0.705352676338169,7.868557833466764
0.7153576788394194,8.350452778930327
0.7253626813406697,8.863864289335806
0.7353676838419201,9.410916593537435
0.7453726863431704,9.993877089607865
0.7553776888444226,10.61516556602479
0.7653826913456729,11.277363950033534
0.7753876938469233,11.983226604364948
0.7853926963481737,12.73569119310074
0.795397698849424,13.537890136879202
0.8054027013506744,14.393162676770011
0.8154077038519265,15.30506756499829
0.8254127063531769,16.27739639921464
0.8354177088544272,17.314187615157312
0.8454227113556776,18.4197411502724
0.855427713856928,19.598633788120697
0.8654327163581783,20.855735190127664
0.8754377188594287,22.196224617385024
0.8854427213606808,23.625608340717204
0.8954477238619312,25.149737732021705
0.9054527263631815,26.774828023911724
0.9154577288644319,28.50747771784667
0.9254627313656822,30.35468861317685
0.9354677338669326,32.32388642075398
0.945472736368183,34.422941914898246
0.9554777388694351,36.66019256648221
0.9654827413706855,39.04446458760757
0.9754877438719358,41.585095304742325
0.9854927463731862,44.29195576214483
0.9954977488744365,47.175473440900646
1.005502751375687,50.24665496082206
1.015507753876939,53.51710861277719
1.0255127563781894,56.99906654766711
1.0355177588794398,60.705406425230116
1.0455227613806901,64.64967230107253
1.0555277638819405,68.84609450386432
1.0655327663831908,73.30960822646762
1.0755377688844412,78.05587052497732
1.0855427713856933,83.10127538833363
1.0955477738869437,88.46296650843999
1.105552776388194,94.15884734678745
1.1155577788894444,100.20758805863154
1.1255627813906948,106.62862880014612
1.1355677838919451,113.44217890798387
1.1455727863931955,120.66921140474807
1.1555777888944476,128.33145224853223
1.165582791395698,136.45136371046576
1.1755877938969483,145.05212123184143
1.1855927963981987,154.1575830825243
1.195597798899449,163.79225211598506
1.2056028014006994,173.98122889425179
1.2156078039019498,184.75015543944
1.225612806403202,196.12514885848015
1.2356178089044523,208.13272408533706
1.2456228114057026,220.79970499187988
1.255627813906953,234.15312313576132
1.2656328164082034,248.22010344292434
1.2756378189094537,263.0277361649063
1.2856428214107058,278.60293450858296
1.2956478239119562,294.97227740981066
1.3056528264132066,312.16183701409204
1.315657828914457,330.1969905380532
1.3256628314157073,349.1022163167222
1.3356678339169576,368.90087399402483
1.345672836418208,389.61496898856694
1.3556778389194601,411.26490156417645
1.3656828414207105,433.86920105474155
1.3756878439219609,457.44424603575203
1.3856928464232112,482.00397149933843
1.3956978489244616,507.5595643747093
1.405702851425712,534.1191490394549
1.4157078539269623,561.6874647867568
1.4257128564282144,590.2655375458106
1.4357178589294648,619.8503484936174
1.4457228614307152,650.4345025410773
1.4557278639319655,682.0059000190311
1.4657328664332159,714.5474152246638
1.4757378689344662,748.0365858079955
1.4857428714357184,782.4453172744114
1.4957478739369687,817.7396071439617
1.505752876438219,853.8792935329074
1.5157578789394694,890.8178330979318
1.5257628814407198,928.502113400499
1.5357678839419702,966.8723047977787
1.5457728864432205,1005.8617569394927
1.5557778889444727,1045.396944838473
1.565782891445723,1085.3974692795634
1.5757878939469734,1125.7761160310426
1.5857928964482237,1166.4389779199405
1.595797898949474,1207.2856433257782
1.6058029014507245,1248.2094540350427
1.6158079039519748,1289.0978346834518
1.625812906453227,1329.8326951990152
1.6358179089544773,1370.2909067533026
1.6458229114557277,1410.3448507411176
1.655827913956978,1449.8630392524337
1.6658329164582284,1488.7108043913568
1.6758379189594788,1526.751052651848
1.685842921460731,1563.845079401052
1.6958479239619813,1599.853437369063
1.7058529264632316,1634.6368519244832
1.715857928964482,1668.0571748515852
1.7258629314657323,1699.978367363974
1.7358679339669827,1730.2675022153942
1.745872936468233,1758.7957740253366
1.7558779389694852,1785.439506347557
1.7658829414707355,1810.0811435932455
1.775887943971986,1832.6102156941788
1.7858929464732363,1852.9242633677154
1.7958979489744866,1870.929712033329
1.805902951475737,1886.5426828335528
1.8159079539769873,1899.6897298294166
1.8259129564782395,1910.3084932650668
1.8359179589794898,1918.348259816763
1.8459229614807402,1923.7704219411532
1.8559279639819906,1926.548829794845
1.865932966483241,1926.670030686717
1.8759379689844913,1924.1333926162904
1.8859429714857434,1918.9511101142746
1.8959479739869938,1911.148092301027
1.9059529764882441,1900.7617347796217
1.9159579789894945,1887.8415786484106
1.9259629814907449,1872.448861518347
1.9359679839919952,1854.655966921024
1.9459729864932456,1834.545779865055
1.9559779889944977,1812.2109575144925
1.965982991495748,1787.7531250022716
1.9759879939969984,1761.2820072358622
1.9859929964982488,1732.914508190953
1.9959979989994991,1702.7737496128836
2.0060030015007495,1670.988081255069
2.016008004002,1637.690074780361
2.026013006503252,1603.0155132448226
2.0360180090045024,1567.1023876848144
2.0460230115057527,1530.0899117551717
2.056028014007003,1492.1175646374593
2.0660330165082534,1453.3241715750603
2.076038019009504,1413.8470304200544
2.086043021510754,1373.8210915208697
2.0960480240120063,1333.3781971640708
2.1060530265132567,1292.6463856342516
2.116058029014507,1251.7492637963112
2.1260630315157574,1210.8054509575336
2.1360680340170077,1169.9280956529494
2.146073036518258,1129.224465935457
2.1560780390195102,1088.795612757455
2.1660830415207606,1048.7361051165553
2.176088044022011,1009.1338348144633
2.1860930465232613,970.0698879529648
2.1960980490245117,931.6184796683791
2.206103051525762,893.8469480884813
2.2161080540270124,856.8158030830486
2.2261130565282645,820.5788250686803
2.236118059029515,785.1832089160769
2.2461230615307652,750.6697478875883
2.2561280640320156,717.0730524977864
2.266133066533266,684.4217992317878
2.2761380690345163,652.7390041664415
2.2861430715357667,622.0423167094799
2.296148074037019,592.3443288917894
2.306153076538269,563.6528959092107
2.3161580790395195,535.971463903719
2.32616308154077,509.2994012914372
2.3361680840420203,483.632330278182
2.3461730865432706,458.9624555457699
2.3561780890445227,435.2788874369462
2.366183091545773,412.56795730841003
2.3761880940470235,390.8135230545442
2.386193096548274,369.99726312568316
2.396198099049524,350.098957669805
2.4062031015507745,331.096755713663
2.416208104052025,312.96742756590646
2.426213106553277,295.6866018696865
2.4362181090545274,279.22898695466864
2.4462231115557778,263.5685763379395
2.456228114057028,248.67883840024012
2.4662331165582785,234.53289041851792
2.476238119059529,221.1036572690304
2.486243121560779,208.36401522789743
2.4962481240620313,196.2869213894641
2.5062531265632817,184.84552929837807
2.516258129064532,174.01329145022527
2.5262631315657824,163.76404935965698
2.5362681340670328,154.07211192529056
2.546273136568283,144.91232283910094
2.5562781390695353,136.2601177957772
2.5662831415707856,128.091572256074
2.576288144072036,120.3834405087979
2.5862931465732864,113.11318676007805
2.5962981490745367,106.25900895698422
2.606303151575787,99.7998560265469
2.6163081540770374,93.71543918169826
2.6263131565782896,87.98623791347396
2.63631815907954,82.59350125474715
2.6463231615807903,77.51924486548488
2.6563281640820406,72.74624445364148
2.666333166583291,68.25802600977165
2.6763381690845414,64.03885329776338
2.6863431715857917,60.07371300905968
2.696348174087044,56.34829795368422
2.706353176588294,52.84898862852569
2.7163581790895446,49.56283347185899
2.726363181590795,46.47752808314658
2.7363681840920453,43.58139365881436
2.7463731865932957,40.86335486805979
2.756378189094548,38.312917367806705
2.766383191595798,35.92014513270863
2.7763881940970485,33.67563775457198
2.786393196598299,31.570507845741787
2.7963981990995492,29.59635866274694
2.8064032016007996,27.74526204984577
2.81640820410205,26.009736786939794
2.826413206603302,24.382727412567927
2.8364182091045524,22.857583580288143
2.846423211605803,21.428039995596716
2.856428214107053,20.088196970572316
2.8664332166083035,18.83250162454937
2.876438219109554,17.65572975127085
2.8864432216108042,16.552968366045828
2.8964482241120564,15.5195989403766
2.9064532266133067,14.551281326244657
2.916458229114557,13.643938367684202
2.9264632316158075,12.793741193370415
2.936468234117058,11.997095180624262
2.946473236618308,11.250626578450799
2.9564782391195585,10.551169774912175
2.9664832416208107,9.895755192247305
2.976488244122061,9.281597791639498
2.9864932466233114,8.706086168352723
2.9964982491245618,8.166772217079506
3.006503251625812,7.661361346715022
3.0165082541270625,7.187703223376117
3.0265132566283146,6.743783020280813
3.036518259129565,6.327713153070703
3.0465232616308153,5.937725479267273
3.0565282641320657,5.572163940789345
3.066533266633316,5.229477628791558
3.0765382691345664,4.908214250506981
3.0865432716358168,4.607013978267128
3.096548274137069,4.3246036614204675
3.1065532766383193,4.059791382461855
3.1165582791395696,3.811461339308987
3.12656328164082,3.578569036313154
3.1365682841420703,3.3601367672545086
3.1465732866433207,3.1552493742477723
3.156578289144571,2.963050267161306
3.166583291645823,2.782737688828386
3.1765882941470736,2.6135612119991465
3.186593296648324,2.454818454640688
3.1965982991495743,2.3058520008412344
3.2066033016508246,2.1660465152045383
3.216608304152075,2.0348260392362554
3.226613306653327,1.9116514588197289
3.2366183091545775,1.7960181324546984
3.246623311655828,1.6874536704874956
3.256628314157078,1.5855158560960703
3.2666333166583286,1.4897906993049648
3.276638319159579,1.3998906157963444
3.2866433216608293,1.3154527227523394
3.2966483241620814,1.2361372444111802
3.306653326663332,1.1616260204462854
3.316658329164582,1.0916211106824427
3.3266633316658325,1.025843490049212
3.336668334167083,0.9640318280364443
3.346673336668333,0.9059413472636185
3.3566783391695836,0.8513427561024974
3.3666833416708357,0.8000212506025673
3.376688344172086,0.7517755812619163
3.3866933466733364,0.7064171804624655
3.396698349174587,0.6637693466496613
3.406703351675837,0.6236664815822999
3.4167083541770875,0.5859533772098918
3.4267133566783397,0.5504845489527753
3.43671835917959,0.5171236123653292
3.4467233616808404,0.48574270035513184
3.4567283641820907,0.45622191831222314
3.466733366683341,0.4284488346724051
3.4767383691845914,0.4023180045982713
3.486743371685842,0.3777305246112875
3.496748374187094,0.3545936161486909
3.5067533766883443,0.3328202361506272
3.5167583791895947,0.3123287129061847
3.526763381690845,0.29304240550270216
3.5367683841920954,0.2748893853307652
3.5467733866933457,0.2578021381987029
3.556778389194596,0.24171728570519196
3.5667833916958482,0.22657532460725577
3.5767883941970986,0.21232038300399778
3.586793396698349,0.19889999223392535
3.5967983991995993,0.1862648734564149
3.6068034017008497,0.174368737955608
3.6168084042021,0.16316810026851444
3.626813406703352,0.1526221032983361
3.6368184092046025,0.14269235462942376
3.646823411705853,0.13334277331198885
3.6568284142071033,0.12453944643308104
3.6668334167083536,0.11625049483544125
3.676838419209604,0.1084459473880338
3.6868434217108543,0.1010976232514334
3.6968484242121065,0.09417902161802054
3.706853426713357,0.08766521844127524
3.716858429214607,0.0815327697005047
3.7268634317158575,0.07575962077730514
3.736868434217108,0.07032502154796214
3.7468734367183583,0.06520944682211238
3.7568784392196086,0.06039452178232864
3.7668834417208608,0.05586295210202425
3.776888444222111,0.05159845844030326
3.7868934467233615,0.047585715032177296
3.796898449224612,0.04381029211108528
3.806903451725862,0.04025860191789172
3.8169084542271126,0.03691784806666672
3.826913456728363,0.03377597805259321
3.836918459229615,0.030821638701381836
3.8469234617308654,0.028044134372696088
3.8569284642321158,0.025433387742313917
3.866933466733366,0.0229799029991941
3.8769384692346165,0.020674731304274212
3.886943471735867,0.018509438367789344
3.896948474237119,0.0164760740112045
3.9069534767383693,0.014567143588538625
3.9169584792396197,0.012775581149962108
3.92696348174087,0.011094724238137867
3.9369684842421204,0.009518290214833632
3.946973486743371,0.008040354021955224
3.956978489244621,0.006655327287312045
3.9669834917458733,0.005357938691198534
3.9769884942471236,0.004143215515259535
3.986993496748374,0.003006466300137111
3.9969984992496244,0.001943264543105676
4.007003501750875,0.0009494333712897828
4.017008504252125,2.1031130169570536e-05
4.027013506753375,-0.0008456621690838837
4.037018509254628,-0.0016541575963144074
4.047023511755878,-0.002407769292641799
4.057028514257128,-0.0031096257506625347
4.067033516758379,-0.0037626804280351664
4.077038519259629,-0.004369721735160734
4.087043521760879,-0.00493338243510101
4.0970485242621315,-0.005456148491480759
4.107053526763382,-0.005940367397877057
4.117058529264632,-0.006388256020101105
4.127063531765883,-0.0068019079808132
4.137068534267133,-0.007183300614076676
4.147073536768383,-0.007534301515736405
4.157078539269634,-0.007856674713899116
4.167083541770886,-0.008152086482286816
4.177088544272136,-0.008422110817824551
4.1870935467733865,-0.008668234602505152
4.197098549274637,-0.0088918624683359
4.207103551775887,-0.009094321383016657
4.217108554277138,-0.009276864972913707
4.227113556778388,-0.009440677598879035
4.23711855927964,-0.009586878199513609
4.2471235617808905,-0.009716523915581369
4.257128564282141,-0.009830613508446731
4.267133566783391,-0.009930090584624787
4.2771385692846415,-0.010015846637800613
4.287143571785892,-0.010088723918986192
4.297148574287144,-0.010149518144838846
4.307153576788394,-0.010198981053560983
4.317158579289645,-0.010237822817233724
4.327163581790895,-0.010266714318905747
4.3371685842921455,-0.01028628930225988
4.347173586793396,-0.010297146401212291
4.357178589294646,-0.010299851056360262
4.367183591795898,-0.010294937324782552
4.377188594297149,-0.010282909589310048
4.387193596798399,-0.010264244173021523
4.397198599299649,-0.010239390864378816
4.4072036018009,-0.010208774358095907
4.41720860430215,-0.010172795616536362
4.4272136068034005,-0.010131833156151498
4.437218609304653,-0.010086244263206897
4.447223611805903,-0.01003636614279614
4.457228614307153,-0.009982517004906932
4.467233616808404,-0.009924997091085262
4.477238619309654,-0.009864089645036933
4.487243621810904,-0.009800061830311645
4.4972486243121566,-0.009733165598032905
4.507253626813407,-0.009663638507465391
4.517258629314657,-0.009591704502050267
4.527263631815908,-0.009517574643387717
4.537268634317158,-0.009441447805503255
4.547273636818408,-0.009363511331600186
4.557278639319659,-0.009283941655375097
4.567283641820911,-0.009202904888853928
4.577288644322161,-0.00912055737859517
4.587293646823412,-0.009037046232001222
4.597298649324662,-0.008952509815380486
4.607303651825912,-0.008867078225309489
4.617308654327163,-0.008780873734756726
4.627313656828413,-0.008694011215347484
4.637318659329665,-0.008606598537071295
4.6473236618309155,-0.008518736946660409
4.657328664332166,-0.008430521425798651
4.667333666833416,-0.008342041030255563
4.677338669334667,-0.008253379210979043
4.687343671835917,-0.008164614118122356
4.697348674337167,-0.008075818888927102
4.707353676838419,-0.007987061920332337
4.71735867933967,-0.00789840712713213
4.72736368184092,-0.007809914186457872
4.7373686843421705,-0.0077216387693192935
4.747373686843421,-0.007633632759897344
4.757378689344671,-0.007545944463244046
4.767383691845923,-0.007458618802008464
4.777388694347174,-0.007371697502774167
4.787393696848424,-0.007285219272561018
4.7973986993496744,-0.007199219966014733
4.807403701850925,-0.0071137327437783325
4.817408704352175,-0.007028788222513281
4.8274137068534255,-0.00694441461701234
4.837418709354678,-0.0068606378748224586
4.847423711855928,-0.006777481803773346
4.857428714357178,-0.00669496819278562
4.867433716858429,-0.006613116926312989
4.877438719359679,-0.006531946092753142
4.8874437218609295,-0.006451472087144418
4.89744872436218,-0.006371709708448217
4.907453726863432,-0.006292672251701033
4.917458729364682,-0.006214371595304907
4.927463731865933,-0.006136818283710486
4.937468734367183,-0.0060600216057337605
4.947473736868433,-0.0059839896687342835
4.957478739369684,-0.005908729468870889
4.967483741870936,-0.0058342469576392435
4.977488744372186,-0.00576054710488502
4.987493746873437,-0.0056876339584758
4.997498749374687,-0.00561551070080571
